티커,종가,시가총액,거래량,거래대금,상장주식수
408470,5220,55185840000,69608,367786480,10572000
012690,1504,55003167520,171512,258890397,36571255
036670,5110,54984622000,5556,28313445,10760200
000950,32700,54936000000,473,15601650,1680000
419080,5050,54902675850,107662,527879850,10871817
217480,499,54756837359,0,0,109733141
025530,3655,54583799240,8738,31750385,14934008
062970,1911,54548170677,443446,841195313,28544307
459100,4050,54537705000,16024,64941560,13466100
347740,1813,54409174288,12310,22095913,30010576
340810,3900,54402979800,201304,782583799,13949482
435570,7140,54385258620,2662,18763770,7616983
117670,8160,54359814720,4070,33007740,6661742
314140,6260,54251419860,17149,105576720,8666361
025550,2125,54217258500,22721,48362990,25514004
002630,913,54133141326,0,0,59291502
007815,18200,53957358000,751,13585350,2964690
033230,1068,53950425840,53183,57016653,50515380
088910,2095,53887095580,60004,124378085,25721764
040610,3160,53857769680,17291,54523885,17043598
238090,1764,53785136160,1098,1932332,30490440
090080,979,53749311561,63820,62836996,54902259
007460,2160,53624058480,2889048,6934016588,24825953
123700,3435,53602824630,3206,10930005,15604898
347860,1270,53535131690,44258,55624634,42153647
453860,8300,53488710900,12675,102778460,6444423
033340,551,53419757458,26029835,15519608400,96950558
170790,8340,53353773900,6984,57665780,6397335
021050,1122,53266489980,52500,58807787,47474590
002410,1935,53173451700,0,0,27479820
104540,3965,53160380650,4554,18101265,13407410
104620,3150,52953238800,19010,59581225,16810552
340360,1015,52843713580,236794,236517671,52062772
105760,5180,52788794660,18755,96337935,10190887
199550,3555,52776787005,149910,528580108,14845791
288180,7100,52492160200,15045,105760360,7393262
37550K,24800,52424348000,1295,32335125,2113885
046940,2900,52415615000,55098,160785867,18074350
027050,1310,52400000000,32422,42488435,40000000
097800,1920,52396886400,30973,59672543,27290045
317530,2980,52134748360,5720,16721255,17494882
311690,3985,52065866070,2694,10730495,13065462
004830,3320,52057600000,22692,74973140,15680000
28513K,24500,51828010500,2240,54614250,2115429
315640,1764,51812617248,50650,89069059,29372232
023810,5180,51800000000,9674,50084590,10000000
042110,1071,51760963044,70549,75948005,48329564
372910,1869,51723464814,70117,130010328,27674406
010770,3530,51627894980,14540,51323975,14625466
005305,66500,51558115000,489,32573400,775310
376290,2915,51471612500,1119,3260045,17657500
006880,4350,51455532300,12466,54287855,11828858
039240,1907,51450104828,51961,98883974,26979604
002140,2060,51375215500,150098,310126102,24939425
192250,7240,51165985000,6356,46059055,7067125
219550,1235,51103324350,9774,11905338,41379210
015710,2915,51101407500,4326,12638208,17530500
046210,1122,51082371120,40808,46212795,45527960
179900,2365,51011439435,603721,1369155539,21569319
006125,41400,50992587000,2685,111008825,1231705
262260,3380,50962490800,54111,183171800,15077660
131400,855,50951059110,1524642,1260493009,59591882
299170,1227,50934350376,59504,72873009,41511288
092300,2520,50777674920,190481,479266423,20149871
003780,3900,50700000000,20734,80235185,13000000
071670,5070,50700000000,13744,69168732,10000000
060560,1996,50674449996,11891,23562899,25388001
056360,5170,50649456000,26485,135670310,9796800
261520,4925,50618165000,133950,659775848,10277800
246690,2125,50528619750,84471,179072375,23778174
291650,1655,50509972755,12091,20189050,30519621
393970,2825,50428566500,0,0,17850820
217500,1584,50390208000,41486,65979586,31812000
256630,4340,50341456760,791,3432580,11599414
001620,2260,50304449560,8374,18854150,22258606
463480,4000,49561432000,19577,76830190,12390358
317690,2460,49532171340,24763,60364795,20135029
068330,1120,49522076800,50043,55897809,44216140
0013V0,4990,49494093440,29998,148585250,9918656
089790,4785,49359729705,398062,1923984935,10315513
011230,2575,49351896375,92258,238022164,19165785
006980,15950,49285500000,5253,83687145,3090000
027740,1550,49221201700,135317,207194646,31755614
424980,8290,49067598100,47441,403047325,5918890
317830,4550,49020871900,54524,248174750,10773818
037950,2900,48979558700,18841,54557210,16889503
004410,1241,48963671133,305020,379390966,39455013
122310,3360,48900915840,2208,7475225,14553844
027830,904,48816000000,72677,66101917,54000000
059100,6900,48788934000,10866,74906220,7070860
011000,2670,48531471270,0,0,18176581
317850,5810,48364880200,17658,102494870,8324420
038010,5370,48330000000,7633,40791595,9000000
163280,3550,48290926900,23756,83640030,13603078
391710,1132,48246372040,28019,31843798,42620470
226340,5740,48161378160,952508,5481965465,8390484
440290,1748,48081239640,18513,32371086,27506430
082660,480,47827617120,0,0,99640869
357250,1910,47740650550,40060,76373007,24995105
004920,913,47640223136,199843,180116035,52179872
418250,6550,47629012750,0,0,7271605
123010,2355,47608131285,139627,328059280,20215767
260930,2460,47580313860,66060,162999550,19341591
053980,2500,47456957500,47553,118548165,18982783
480370,1460,47422855680,51272,74075132,32481408
041650,2205,47344547250,7661,16952380,21471450
019990,4850,47317026800,12152,59043085,9756088
099410,3375,47250000000,31489,104642249,14000000
189980,1174,47121808898,36429,42655671,40137827
023440,521,46964378481,0,0,90142761
009320,949,46785481730,11676,11086182,49299770
007110,603,46706335830,0,0,77456610
002920,1800,46705500000,57122,102848568,25947500
014910,2135,46665243695,660561,1433043705,21857257
143540,1046,46651490170,68488,69357757,44599895
063440,1029,46633625556,34136,35095906,45319364
114450,2330,46600000000,55081,127374230,20000000
145170,2750,46498113750,10991,30237591,16908405
321260,1649,46488746516,63028,105127568,28192084
004060,2295,46456528320,25999,59093757,20242496
109080,8220,46327920000,3513,28799000,5636000
069460,2660,46322277400,0,0,17414390
022220,894,46304353626,242969,217214387,51794579
198080,2150,46300647750,25640,54860375,21535185
129890,1014,46183240428,70207,70579179,45545602
475460,8170,46132109250,101932,817235480,5646525
355690,4820,46129274980,189890,922889995,9570389
000910,2945,45976217955,12005,35553760,15611619
065130,2865,45851460000,23751,67303887,16004000
471820,4055,45833174345,946,3850035,11302879
023350,4185,45825750000,43085,180221046,10950000
008420,2235,45825333675,154309,344554450,20503505
014190,1293,45765826803,408010,530396627,35395071
290670,5820,45731581200,15009,86839120,7857660
317870,5170,45712597150,14884,76367030,8841895
094970,2725,45638954000,34741,94078050,16748240
004540,1225,45619848925,46002,56413685,37240693
180060,4875,45569871750,1,4875,9347666
053450,3080,45561833240,36214,112080797,14792803
227950,1319,45516327671,85548,112209569,34508209
361570,1580,45414399780,20833,32313920,28743291
072470,2400,45329618400,10250,24519405,18887341
004910,3540,45312000000,2123,7590005,12800000
127710,1025,45150440250,11458,11570442,44049210
224110,8880,45113827680,7429,64221990,5080386
005030,486,45092532168,0,0,92782988
382150,3455,45075153070,46113,158161485,13046354
178780,2415,45013655925,14214,34191390,18639195
084870,2200,45008163200,11775,25338080,20458256
072990,3100,44944438600,13461,40531790,14498206
073110,5050,44923562750,3027,15148405,8895755
011330,4480,44884147840,54066,241568965,10018783
136410,4070,44847761420,15386,62323940,11019106
003080,2240,44844800000,8400,18673845,20020000
074610,5110,44815400070,0,0,8770137
083550,3305,44803125325,10602,34840750,13556165
162120,4015,44793757030,3564,14273130,11156602
384470,2490,44687263080,32666,80994894,17946692
0010V0,8750,44672250000,3505,30272260,5105400
052790,4085,44626774495,9054,36740165,10924547
007680,3365,44494513370,5707,19228595,13222738
081180,5040,44480696400,28429,140748565,8825535
466410,8810,44376172630,2968,26166000,5037023
112190,1243,44349577481,1,1243,35679467
026940,2215,44300000000,655507,1465742205,20000000
208860,1303,44236814819,0,0,33949973
051390,3890,44172381520,920,3569619,11355368
066130,3450,44160000000,9362,32116055,12800000
288330,416,44129674368,0,0,106080948
159580,2195,43971636020,11405,24783845,20032636
35320K,20950,43901123050,4248,88951500,2095519
050120,3225,43744177350,5417,17453630,13564086
229000,1866,43716955890,49409,91398512,23428165
278650,2505,43668151980,20122,49678132,17432396
476040,6630,43663588800,31831,206856360,6585760
258610,1194,43563165222,32434,38248267,36485063
190650,6810,43502280000,737,5011715,6388000
009835,17090,43487487440,1005,17247990,2544616
479960,6100,43468600000,3446,20584560,7126000
082850,897,43465550466,0,0,48456578
263020,3140,43445498440,22771,71712750,13836146
026040,2630,43404967700,584964,1520751916,16503790
092780,3295,43390075700,35436,116946489,13168460
307280,6070,43064385890,12390,74079665,7094627
460470,2840,42939010800,20013,55605170,15119370
122830,1311,42937852335,3376,4409627,32751985
413640,5930,42737154200,52712,309309910,7206940
277070,3120,42719040000,5677,17605242,13692000
373200,1703,42648632611,45509,78719466,25043237
481850,980,42608110720,9463,9264060,43477664
273060,864,42460657920,0,0,49144280
140520,2005,42324032215,9008,18004269,21109243
218150,2070,42260710140,95011,197684328,20415802
017180,1244,42238096776,91908,114185500,33953454
037230,1413,42107862051,8159,11484821,29800327
189690,1540,42075832260,20662,31641395,27321969
086060,4865,41890505755,6293,30540380,8610587
000215,24800,41815652000,873,21392675,1686115
446070,3940,41808187100,57270,227760000,10611215
207760,2515,41789129340,809451,2022016345,16615956
002290,3365,41726000000,4754,16038685,12400000
461030,2910,41713444470,17127,49319457,14334517
286750,2595,41557440660,67775,175660900,16014428
150900,3545,41490403490,25971,91375005,11703922
234100,2840,41468646240,5713,16110670,14601636
296160,2695,41435837905,5790,15150625,15375079
056700,1422,41430099402,28006,39668568,29135091
373160,3000,41422407000,3891,11710970,13807469
019490,541,41349858070,0,0,76432270
900250,1154,41330511154,63593,73206750,35815001
011420,1499,41296916356,111115,169169129,27549644
196300,4345,41251199715,8025,33990735,9493947
005320,1205,41196353225,485518,580108159,34187845
088280,2375,41102913750,34976,81704890,17306490
450330,5020,41097951860,649,3303790,8186843
261200,2595,41026171500,6344,16523635,15809700
042940,6000,40972272000,15777,94946410,6828712
321820,2625,40927362000,95830,250017155,15591376
052220,1777,40871000000,6875,12148681,23000000
238120,2865,40735355010,2131,6100970,14218274
065500,1139,40711176768,70388,79599457,35742912
008870,40700,40700000000,829,33096600,1000000
189860,4195,40686382100,51468,214594565,9698780
011300,2360,40683815800,49531,117870765,17238905
222420,840,40671559320,82774,69232831,48418523
043340,854,40565000000,14725,12435065,47500000
200580,10840,40390696360,13,141920,3726079
017040,932,40390657180,0,0,43337615
256150,4800,40296000000,2433,11704005,8395000
263810,2530,40289807250,3766,9521915,15924825
044960,3185,40264397355,32274,102113600,12641883
199480,3940,40174556720,59116,239091404,10196588
042040,4625,40103333375,7628,35023415,8670991
043910,3535,40083877575,49040,173383425,11339145
101240,3510,39863252520,6764,23820406,11357052
104200,2685,39811971750,62653,164735175,14827550
012280,4015,39768177515,11603,46328435,9904901
064090,798,39694710510,0,0,49742745
038070,4265,39667383140,6791,29066280,9300676
038060,824,39636928856,52867,43713975,48103069
100660,3140,39564000000,15046,46997390,12600000
134790,19750,39500000000,1082,21470760,2000000
025880,2355,39365845590,41063,96162125,16715858
049830,6400,39245516800,2392,15165040,6132112
066900,1725,39234267675,2332,4003798,22744503
023960,1029,39139016217,89506,92321667,38035973
263770,1648,39057883456,2115,3457704,23700172
097870,4590,38969100000,3412,15574530,8490000
019770,3340,38911000000,4781,15733150,11650000
452200,1598,38883814400,23124,36807756,24332800
000890,1406,38839379150,968844,1368456211,27624025
250000,5750,38816714750,818,4674320,6750733
006370,3580,38741367380,49677,178686053,10821611
122690,1674,38634523884,9347,15663465,23079166
153460,5910,38592382740,1838,10746070,6530014
014570,3500,38500000000,4436,15446215,11000000
047400,916,38472000000,30799,28081145,42000000
050860,1706,38385000000,3404,5764222,22500000
186230,3515,38384460820,23028,79241160,10920188
051490,2690,38198000000,12869,34344570,14200000
221840,2040,38149144440,4716,9416943,18700561
086040,2390,38140210330,5485,13130815,15958247
352700,1451,38127780449,16962,24521576,26276899
000760,13600,38080000000,838,11438750,2800000
060850,4675,38012425000,1833,8502600,8131000
049800,1900,38000000000,15531,29298954,20000000
145270,789,37919950686,7369,5749969,48060774
171010,2650,37891692800,19331,51156075,14298752
221980,9360,37765728000,806,7523870,4034800
260660,2460,37704471660,36114,88303205,15327021
053950,1920,37669726080,308543,597812973,19619649
133820,1012,37559876024,24450,24547566,37114502
387570,6650,37412235000,9121,60484490,5625900
097780,1843,37400163027,68717,125394394,20293089
084650,500,37119995000,0,0,74239990
263700,1910,37081122000,10792,20471564,19414200
219420,3230,37046507610,8760,28170692,11469507
006920,3390,37018800000,81300,275474920,10920000
002870,1058,36986304600,159459,168761499,34958700
177900,3840,36969984000,13782,52153235,9627600
123570,1658,36933737324,387,641349,22276078
072770,887,36821230926,423611,372552472,41512098
408900,1123,36781539267,60993,70573981,32752929
012160,2350,36708652050,18176,42393294,15620703
046390,2125,36696992625,9360,20120500,17269173
046310,2225,36531476225,7572,16796570,16418641
204020,1877,36509211664,17677,32950221,19450832
318410,6570,36497946510,3425,22237350,5555243
065440,1335,36412151700,56886,75936704,27275020
090410,3950,36406435050,24328,94366210,9216819
215380,2160,36351884160,26127,55731250,16829576
369370,3630,36207006660,8270,29963285,9974382
045060,2135,36171114490,9496,20027350,16941974
191600,12650,36165439200,0,0,2858928
032960,2055,36153563625,5710,11618424,17592975
900270,3365,36046849120,482110,1609225656,10712288
284620,1087,35965517911,0,0,33086953
060540,1374,35906651316,97026,131578767,26132934
393210,2295,35835378480,10887,24706895,15614544
196450,790,35802800000,0,0,45320000
081580,2305,35746269615,9189,20984190,15508143
068940,778,35720093048,0,0,45912716
024120,3100,35650000000,6401,19785420,11500000
121890,2680,35621075280,72351,195805975,13291446
332290,897,35607533559,0,0,39696247
290120,2245,35527522365,8819,19767680,15825177
203450,2520,35479097640,6589,16619342,14079007
010640,2120,35404000000,93183,198250655,16700000
133750,1510,35344686270,1657,2488976,23407077
263050,959,35324626904,0,0,36834856
239890,3550,35271930250,26473,92297085,9935755
002880,753,35220818235,0,0,46773995
348080,2745,35212181985,19456,52164806,12827753
226330,1450,35174788750,279175,387366046,24258475
007530,1578,35117176518,8117,12959554,22254231
016600,2515,35113426515,7388,18479900,13961601
057540,590,35042618120,69210,40558374,59394268
005820,15210,34952123700,4949,75074110,2297970
446840,3165,34867589640,23899,76495760,11016616
270870,3865,34765079790,1801,6908855,8994846
184230,1845,34748641440,28191,51407647,18833952
009140,22100,34714613700,3084,67625825,1570797
013000,1209,34704382479,8224,9881305,28705031
057030,2125,34664481125,6083,12868410,16312697
052600,2995,34633281500,11872,35192370,11563700
004365,9360,34531380000,1142,10617540,3689250
397810,6680,34473943600,1610,10836800,5160770
465480,3400,34468424800,8430,28350760,10137772
045510,1093,34407593001,53840,58112874,31479957
035460,2305,34391383700,36046,83136386,14920340
363250,4040,34373863280,1787,7165860,8508382
010400,4490,34222780000,12933,57912280,7622000
335810,1557,34175380842,2725,4209641,21949506
008250,3120,34172221200,83905,262053123,10952635
432430,2065,34089680800,9986,20632352,16508320
208710,2585,34070641220,28370,72499100,13180132
064520,1520,33973614240,3873,5789254,22351062
310870,1547,33914265294,551819,816902891,21922602
469750,983,33870720823,40494,39754511,34456481
033540,3240,33855621840,5873,19121855,10449266
419120,2370,33708720930,16832,39872702,14223089
075130,2090,33695648800,47037,97876895,16122320
109820,1647,33588325080,71963,118132683,20393640
143210,1199,33571739817,0,0,27999783
148930,3290,33476450770,3959,12859908,10175213
039290,3840,33384875520,1085,4119715,8693978
159910,3185,33337703945,353,1127630,10467097
318020,2700,33213434400,4693,12682660,12301272
064480,2775,33168187500,7126,19735330,11952500
127980,2800,33153915200,3145,8549640,11840684
220180,1385,33144216170,3308,4529402,23930842
025440,3390,33073667160,4715,15775730,9756244
066360,1378,33038937646,17799,24471424,23976007
065950,1167,32945929434,53974,62663543,28231302
300120,3325,32920169975,4562303,16899512738,9900803
068050,1186,32845174136,14191,16749284,27694076
434480,2665,32806949500,12961,33829505,12310300
495810,13120,32800000000,0,0,2500000
009460,2740,32697781780,7289,19952075,11933497
464280,5910,32682300000,44309,258877800,5530000
049120,3080,32653122040,9807,30186515,10601663
173940,2120,32632752960,9943,21064108,15392808
089140,2130,32623578420,26599,56603650,15316234
452300,2300,32589861500,25414,58361165,14169505
021650,1993,32586672059,1174,2346268,16350563
0203K0,10850,32550000000,0,0,3000000
003535,6780,32544000000,49560,343431870,4800000
090370,1191,32519884599,218251,266163941,27304689
050110,1110,32439553530,140743,154994525,29224823
476080,4010,32388770000,10817,43034430,8077000
417860,6870,32336444220,20103,136890590,4706906
087600,3955,32298736890,1126,4449155,8166558
131090,4215,32279401515,5150,21626435,7658221
317240,1105,32240265655,46238,50773436,29176711
254120,1048,32230474960,35093,36611257,30754270
200780,3020,32210296220,7730,23059520,10665661
089150,1876,32173400000,12816,24002943,17150000
099220,511,32164562850,0,0,62944350
037330,732,32123983968,27470,20009997,43885224
001070,6050,32065000000,2167,12915680,5300000
187270,3155,32003830975,3224,10086710,10143845
038950,3130,31959694450,363,1136080,10210765
007120,1169,31940720266,28593,33308482,27323114
099390,3890,31930220870,3556,13622740,8208283
197140,2450,31882227300,11839,28670550,13013154
033830,1685,31858514050,22650,38385853,18907130
296640,6140,31794467280,4599,28153405,5178252
078590,3180,31762892580,196056,625181416,9988331
290090,4265,31734022520,650,2775070,7440568
232830,1916,31678619016,7378,14197788,16533726
031510,1129,31612000000,25345,28620037,28000000
263920,3215,31536018590,2518,8073450,9809026
373170,2080,31436683200,924358,1952180272,15113790
071850,1293,31369392834,1326,1688842,24260938
258830,412,31223976612,0,0,75786351
080520,2750,31136646750,5305,14592970,11322417
037370,3605,31093024060,5303,19076185,8624972
093380,3145,31070439385,39726,123585685,9879313
128540,1164,31067695440,46703,54944442,26690460
006740,5220,31064005980,5896,30610540,5950959
337840,6230,31009189540,488,2985560,4977398
057680,1960,30954101640,1167589,2317456497,15792909
012620,7030,30932000000,669,4710930,4400000
066910,2010,30927130320,11485,22966562,15386632
276730,1309,30902845820,53836,71567531,23607980
033250,4825,30880000000,111983,536666315,6400000
025750,1914,30840337506,15880,30363519,16113029
407400,2100,30732521400,9865,20742220,14634534
020180,3995,30704703085,21080,83591475,7685783
311390,2420,30622169380,45669,111058920,12653789
069640,1408,30603557248,21874,30496455,21735481
033170,1784,30587862792,71481,127026207,17145663
308170,3550,30565500000,3251,11682460,8610000
032790,1190,30559326140,151985,171819797,25680106
051630,1437,30464400000,56412,80691146,21200000
462310,3845,30370136225,8179,31575204,7898605
079170,5840,30368000000,7991,46715190,5200000
023150,4105,30288849230,1056,4347145,7378526
031310,1018,30282090718,35579,36325215,29746651
019175,15190,30246783700,7494,114311635,1991230
246250,1969,30220617614,0,0,15348206
153490,2930,30167280000,8922,26090780,10296000
452160,3135,30150947145,7965,24971746,9617527
002690,1484,30125734240,4094,6103501,20300360
297570,869,30085838442,0,0,34621218
376980,3080,30080493520,2824,8766890,9766394
193250,2250,30080099250,19679,43225775,13368933
009810,1908,30050240616,6490,12323533,15749602
075970,1631,30010400000,4225,6866895,18400000
036420,1557,29991413556,17278,26577994,19262308
091970,3980,29988424400,12688,50158342,7534780
088340,6870,29983208160,10729,73127050,4364368
003680,4820,29929862300,100766,483519165,6209515
237820,2325,29823100500,17076,38789008,12827140
367000,3545,29736193815,5038,17645095,8388207
236810,1750,29706995500,91512,157909951,16975426
024070,1937,29687310406,10785,20934563,15326438
318010,3740,29655724120,813,3015035,7929338
139670,2100,29649501000,24191,50145660,14118810
464580,1610,29633803290,25666,40542061,18406089
271830,1004,29608162808,92509,93462659,29490202
227420,778,29598628780,111,86358,38044510
357430,970,29590147790,34324,33159631,30505307
363260,916,29462012404,0,0,32163769
351330,3550,29424246000,5124,18125410,8288520
001380,1308,29406548868,23114,30169651,22482071
105550,1874,29349482340,58894,109734340,15661410
446440,12700,29297363300,1,12700,2306879
006570,1924,29292900000,61118,117140859,15225000
215090,1265,29291911165,47087,59816501,23155661
079000,4065,29268000000,12077,48642305,7200000
360350,5380,29256278600,4087,21856810,5437970
096690,7250,29165604500,47693,343688110,4022842
290560,1303,29138637190,607961,848357354,22362730
336060,3025,29133896000,7812,23734695,9631040
088790,2340,29127720960,63294,149778017,12447744
106240,1095,29107195830,19229,21174769,26581914
368970,2585,29054671030,13077,33081975,11239718
118000,1315,29003357275,32294,41529329,22055785
096630,1825,28974289475,11261,20449729,15876323
014130,2450,28953813350,14383,34788765,11817883
003060,1810,28940663770,8053327,16923345915,15989317
458350,3330,28915056000,18401,60530028,8683200
007770,8220,28852200000,7445,61020835,3510000
119500,2435,28848009920,54105,132837399,11847232
262840,2730,28847778960,9250,25127545,10566952
013720,2370,28832538360,6085,14347210,12165628
365590,783,28825792650,0,0,36814550
115480,2375,28796663625,36513,85835154,12124911
239610,5330,28739972950,1578,8261500,5392115
444530,4465,28717924490,4983,22159975,6431786
025890,2570,28641663120,6078,15506895,11144616
038620,1888,28595445984,13942,26451927,15145893
017000,2450,28586666150,20001,48801887,11668027
008470,1700,28576320000,26592,44897894,16809600
238490,2525,28563395900,75495,186334010,11312236
016920,1110,28525592520,173625,191559751,25698732
195500,1774,28344972000,76481,134038752,15978000
045300,2685,28318727220,21310,56846442,10547012
364950,3410,28290877450,5059,17351685,8296445
043220,1710,28191099330,0,0,16486023
109960,1858,28115688914,3726,6905670,15132233
430690,2580,28109884320,58467,149837500,10895304
348030,2925,28091115000,39333,114328381,9603800
054780,1427,28051670611,37300,53753376,19657793
068100,2350,28029709600,8829,20588975,11927536
069410,2735,28019593640,3741,10278325,10244824
131220,3750,27954337500,1993,7410002,7454490
450520,1900,27938698200,7430,14090417,14704578
388610,5230,27851753090,3389,17825110,5325383
160550,998,27850293788,18242,18156177,27906106
070590,2005,27828439605,15090,30128887,13879521
322780,1854,27826804656,27803,50549939,15009064
101670,490,27820821630,812946,390256355,56777187
900310,2170,27794086950,2011,4424405,12808335
356890,2325,27792643125,5933,13751800,11953825
188260,1999,27788734682,5675,11475680,13901318
080530,2505,27734568420,9598,23829890,11071684
115530,3230,27720037650,15408,49516085,8582055
053290,1676,27698090532,4101,6897507,16526307
258790,5520,27590373120,23193,128200875,4998256
091340,2355,27562262955,10747,25100705,11703721
067010,2530,27547905000,48547,122090727,10888500
103840,1680,27495599040,26812,44934827,16366428
206400,733,27494945814,86234,62772440,37510158
019570,2880,27489611520,12072,34153837,9545004
069140,1821,27489459084,9875,18384125,15095804
462980,1504,27424593248,1699,2573149,18234437
290270,2850,27381865200,5544,15736505,9607672
130500,1880,27344697760,4233,7964252,14545052
044480,820,27265751120,0,0,33250916
032750,3015,27228832830,29690,88650270,9031122
406820,1916,27084876812,88609,168639355,14136157
465770,3750,27068925000,4795337,19667250495,7218380
900070,1007,27060087888,27503,27546765,26871984
328380,3945,27033329475,64803,254320150,6852555
138070,1542,26989940568,8962,13860325,17503204
021880,1270,26947418800,15553,19837439,21218440
048470,2790,26923500000,22280,62399070,9650000
206950,1899,26732726235,438,795087,14077265
047080,1075,26684039150,26672,28512594,24822362
134060,5580,26612415000,2983,16446245,4769250
035200,2885,26599645185,35501,103136031,9219981
006490,898,26560346254,0,0,29577223
071950,1835,26532622825,26389,47633212,14459195
267790,3450,26528116050,1076,3692885,7689309
377030,1855,26511107210,41574,77294787,14291702
005110,1254,26467434378,0,0,21106407
033050,830,26426642240,36807,30256663,31839328
225220,1368,26251948728,28143,38195262,19190021
351870,2350,26227508700,4126,9789540,11160642
475660,3300,26168455500,1547,5060440,7929835
376180,1409,26152502542,20286,29060330,18561038
026910,3290,26084192540,93185,312405600,7928326
001810,1177,26055837500,5107,6015450,22137500
058110,1623,26050010190,43352,69040110,16050530
030720,5590,26014769950,32428,181528150,4653805
424760,2585,25990541280,60815,150429080,10054368
044780,1404,25982124948,61431,85070667,18505787
038530,999,25864231878,0,0,25890122
198940,1299,25862778240,10924,14138262,19909760
215790,642,25861781658,581752,367868683,40283149
004870,1141,25823908418,47368,53997903,22632698
177830,2280,25823264040,11342,25525905,11325993
114630,1494,25749460512,28501,42407606,17235248
054940,3880,25742670920,181911,702172900,6634709
123840,1655,25740297750,1407,2355025,15553050
006345,9810,25713972000,13928,136458785,2621200
090150,6140,25711428060,5986,36127410,4187529
023770,2870,25676440650,112267,318930454,8946495
146060,1069,25672671055,23751,25202833,24015595
368600,995,25666437925,1290123,1305014929,25795415
076080,1134,25621772904,17287,19559707,22594156
005360,1353,25568056371,293994,399805222,18897307
311060,3245,25545074830,495,1539725,7872134
288620,3655,25509399980,8447,30327130,6979316
208350,3140,25438929800,8450,26281685,8101570
002355,3910,25415000000,83,325470,6500000
007720,1259,25381553310,18465,22896223,20160090
073540,2220,25308000000,11936,26482505,11400000
054090,1012,25258742784,1171800,1279129234,24959232
038870,1798,25198878302,4042,7359497,14014949
027040,1810,25191161890,106485,188910394,13917769
060380,1278,25176600000,13277,17069107,19700000
354390,3580,25125324260,75,251645,7018247
039310,1385,25098508795,57094,80870586,18121667
278990,3100,25000808700,100,307900,8064777
043200,1195,24978077615,398722,479207694,20902157
083640,1087,24955718841,0,0,22958343
002070,5180,24873324000,126643,629212419,4801800
016670,2430,24771988620,3647,8758675,10194234
318000,2830,24734831090,6915,19501730,8740223
333050,5010,24671344200,8601,43942040,4924420
039740,3075,24656570775,5908,17916465,8018397
003495,22100,24548547400,3588,79234400,1110794
131180,4180,24536600000,7484,31323945,5870000
051380,1595,24467414840,14835,23536513,15340072
200350,2445,24440281125,4878,11778192,9996025
33637K,1445,24430750830,784,1124693,16907094
464500,1744,24404250672,30155,52105068,13993263
052300,1500,24366192000,83008,121629021,16244128
243870,8370,24211321470,130,1017600,2892631
301300,1838,24178360656,12831,23727527,13154712
169330,1318,24141697924,5443,7096344,18316918
148250,1772,24118167488,42574,76316681,13610704
060900,3685,24113851410,71050,258431070,6543786
403360,6400,24112864000,4563,27401760,3767635
298060,2495,24045430265,3059,7584650,9637447
222980,2175,23993475525,8492,18264985,11031483
130740,2125,23962942875,49427,104283700,11276679
275630,4560,23957364480,138988,601712183,5253808
0010F0,2145,23903024145,39629,86154490,11143601
036480,6290,23902000000,3935,24566830,3800000
290520,1510,23761607640,10086,15233944,15736164
207490,6600,23760000000,0,0,3600000
148780,3770,23710076650,113794,425722140,6289145
109670,4060,23696604120,6951,27881830,5836602
378800,510,23583945810,0,0,46243031
018700,1410,23578386600,2200,3069421,16722260
331520,2405,23571852330,13703,32855265,9801186
241840,2465,23516085210,14991,36787705,9539994
123750,1701,23506559559,620,1054644,13819259
462510,2665,23459901725,6528,17237455,8802965
188040,5010,23443333080,5502,27652865,4679308
033200,2540,23379503660,13955,35932135,9204529
206560,919,23353385384,32286,29792309,25411736
009310,5330,23329484620,0,0,4377014
101680,2775,23321100000,5049,14099530,8404000
431190,3100,23207970200,30707,95810000,7486442
336040,4000,23159716000,12,47500,5789929
405920,1798,23154780648,2645,4804701,12878076
032080,1077,23145838233,4886,5237397,21491029
403810,2325,23104329450,102,237650,9937346
33626L,7730,23084099000,1865,14274460,2986300
440320,2310,23053800000,24227,56464655,9980000
060230,1177,23004721586,48203,57616255,19545218
043360,2555,22995000000,73141,186566095,9000000
415380,2005,22943164875,13290,26886913,11442975
093240,373,22898566607,354274,132055116,61390259
257370,1831,22896400491,5567,10255384,12504861
083660,1610,22891833300,50138,81282119,14218530
084440,1196,22882375516,0,0,19132421
115160,5300,22829924900,4911,26066240,4307533
154040,1055,22804472770,0,0,21615614
187220,1978,22796317474,1805,3534248,11524933
013810,1555,22789255850,18695,28884431,14655470
359090,1981,22769897283,13953,27525493,11494143
095910,623,22700022982,186963,116338741,36436634
000040,1310,22630297160,98795,133918830,17275036
067770,2695,22628818135,55669,152996775,8396593
004270,4940,22527032320,7376,36736750,4560128
018680,1932,22525804308,4567,8893647,11659319
215480,2095,22500300000,13725,27985910,10740000
303530,3060,22458254940,5559,16927070,7339299
238200,2745,22454100000,10098,27653360,8180000
065690,1866,22419070062,37282,69952855,12014507
016100,1172,22386247768,21383,25404031,19100894
032800,1481,22373502544,9395,13981603,15107024
289220,1001,22334533221,31562,31422723,22312221
065150,1400,22313536000,14672,20390919,15938240
317120,1462,22310120000,19589,28179409,15260000
032860,2760,22298514720,15961,43620485,8079172
032280,1373,22261259070,68949,94452533,16213590
270210,13000,22248824000,7,88100,1711448
